,realUp,summ_context,okt_tokenized
2666,1,한중일 정상회의 중 한국의 상장 중화권 기업들이 테마 기반 강세를 보였습니다 헝셩그룹 오가닉티코스메틱 윙입푸드와 같은 중국 관련 기업들이 상승했습니다 이 주들의 상승은 정상회의에 따른 것으로 보이며 단기 투자자들이 테마를 따라 몰리고 있는 추세입니다 윤석열 대통령은 기시다 후미오 일본 총리 및 리창 중국 총리와 인적 교류 기후변화 대응 협력 등 가지 분야에서 협력 방안을 논의하였습니다 중화권 기업들은 차이나 디스카운트 에 직면해 왔지만 정상회의로 인해 테마 관련 투기 거래의 대상이 될 수 있습니다,"['한중일', '정상', '회의', '한국', '상장', '중화권', '기업', '테마', '기반', '강세', '헝셩', '그룹', '닉티', '코스', '윙입', '푸드', '중국', '관련', '기업', '상승', '상승', '정상', '회의', '보이', '단기', '투자자', '테마', '몰리', '추세', '윤석열', '대통령', '후미', '일본', '총리', '리창', '중국', '총리와', '인적', '교류', '기후변화', '대응', '협력', '가지', '분야', '협력', '방안', '논의', '중화권', '기업', '차이나', '디스', '카운트', '직면', '정상', '회의', '테마', '관련', '투기', '거래', '대상']"
2667,0,코스닥 지수는 개인과 외국인의 매수세로 인해 전 거래일 대비 포인트 상승하여 에 마감하며 거래일 만에 선을 돌파했습니다 통신장비 제약 및 반도체 종목이 강세를 보였고 전기차 시장 우려와 차익 실현으로 인해 차전지 엔터테인먼트 및 게임 관련 주식이 약세를 보였습니다 에코프로비엠 알테오젠 등 일부 대형주는 하락했고 셀트리온제약 등은 상승했습니다 유일로보틱스 가 배터리아메리카를 대상으로 한 억원 규모의 제 자 배정 유상증자로 상한가를 기록했으며 아이윈플러스 서전기전도 등 일부 종목도 강세를 보였습니다,"['코스닥', '지수', '개인', '외국인', '매수', '세로', '거래', '대비', '포인트', '상승', '마감', '거래', '돌파', '통신', '장비', '제약', '반도체', '종목', '강세', '전기차', '시장', '우려', '차익', '실현', '엔터테인먼트', '게임', '관련', '주식', '약세', '에코', '프로비', '일부', '대형주', '하락', '셀트리온', '제약', '상승', '유일', '로보틱스', '배터리', '아메리카', '대상', '억원', '규모', '배정', '유상증자', '상한', '기록', '아이', '플러스', '전기전도', '일부', '종목', '강세']"
2668,0,오늘 코스닥 지수는 외국인과 기관의 동반 매도로 인해 하락세를 보이며 선까지 밀렸습니다 개인만이 순매수한 가운데 대부분의 업종에서 약세를 보였습니다 시가총액 상위 종목들도 대부분 하락했으며 에코프로비엠 이오테크닉스 등이 두드러진 하락률을 기록했습니다 펄어비스 와 는 상승세를 보였습니다 오늘 코스닥시장의 거래량은 억 천만 주 거래대금은 조 천억원으로 집계되었습니다,"['오늘', '코스닥', '지수', '외국인', '기관', '동반', '매도', '하락', '보이', '개인', '매수', '가운데', '대부분', '업종', '약세', '시가총액', '상위', '종목', '대부분', '하락', '에코', '프로비', '테크', '닉스', '하락', '기록', '어비스', '상승세', '오늘', '코스닥시장', '거래량', '천만', '거래', '금은', '천억원', '집계']"
2669,0,코스닥 지수가 기관의 매도세로 인해 오후장에서도 선에 머물렀습니다 외국인 투자자 및 개인은 순매수세를 보였고 프로그램 거래에서는 순매수가 있었습니다 코스피는 대 약세를 보이며 하락했습니다 상위 종목 중 대주전자재료는 테슬라와의 협력 소식에 급등했고 에스엠은 블록딜 이후 반등했습니다 와 자연과환경은 유증 악재로 하락했습니다 중국 상장 기업에 대한 관심이 이어지면서 헝셩그룹과 오가닉티코스메틱이 상승세를 보였습니다,"['코스닥', '지수', '기관', '매도', '세로', '오후', '외국인', '투자자', '개인', '프로그램', '거래', '매수', '코스피', '약세', '보이', '하락', '상위', '종목', '주전자', '재료', '테슬라', '협력', '소식', '급등', '에스엠', '블록딜', '이후', '반등', '자연', '환경', '유증', '악재', '하락', '중국', '상장', '기업', '대한', '관심', '헝셩그룹', '닉티', '코스', '상승세']"
2670,0,코스닥 지수는 외국인 매수세가 이어지며 일 장 마감 시 포인트로 전거래일보다 상승했습니다 외국인은 억원을 순매수한 반면 개인과 기관은 각각 억원 억원을 순매도하였습니다 금융업종이 상승하며 가장 큰 폭으로 올랐고 에코프로비엠 알테오젠 세화피앤씨 등 시가총액 상위 종목들이 상승세를 보였습니다,"['코스닥', '지수', '외국인', '마감', '포인트', '거래', '일보', '상승', '외국인', '억원', '매수', '반면', '개인', '기관', '각각', '억원', '억원', '매도', '금융업', '종이', '상승', '가장', '에코', '프로비', '화피', '시가총액', '상위', '종목', '상승세']"
2671,1,윤석열 대통령은 포항 영일만 앞바다에 최대 억 배럴의 석유와 천연가스가 매장될 가능성이 있다고 발표했습니다 이 소식에 한국가스공사 등 관련 주식이 급등하며 상한가에 도달하였습니다 산업통상자원부 장관은 실질적인 시추를 위해 내년까지 계획이 있으며 개발은 년쯤 시작될 것으로 예상합니다 동해 석유 매장 가능성에 대해 지나치게 낙관하는 것은 조심해야 하지만 최대 매장량은 현재 삼성전자 시가총액의 배에 달할 수 있습니다,"['윤석열', '대통령', '포항', '영일만', '앞바다', '최대', '배럴', '석유', '천연가스', '매장', '가능성', '발표', '소식', '한국', '가스', '공사', '관련', '주식', '급등', '상한', '도달', '산업', '통상', '자원부', '장관', '실질', '시추', '위해', '내년', '계획', '개발', '시작', '예상', '동해', '석유', '매장', '가능성', '대해', '낙관', '최대', '장량', '현재', '삼성', '전자', '시가총액']"
2672,1,월 첫 거래일 코스피 지수는 외국인 투자자의 매수세 유입과 윤석열 대통령의 석유 가스 매장 가능성 언급으로 상승해 에 마감했습니다 개인소비지출 물가지수가 소폭 둔화하면서 미국 주식시장도 강세를 보였습니다 반도체 수출 호조 속 삼성전자는 현대차와 기아는 각각 및 상승하였습니다 포항 앞바다 석유 가스 매장 가능성 언급으로 한국가스공사 대성에너지 등 석유테마주가 급등했습니다,"['거래', '코스피', '지수', '외국인', '투자자', '유입', '윤석열', '대통령', '석유', '가스', '매장', '가능성', '언급', '상승', '마감', '개인', '소비', '지출', '물가', '지수', '둔화', '미국', '주식시장', '강세', '반도체', '수출', '호조', '전자', '현대차', '기아', '각각', '상승', '포항', '앞바다', '석유', '가스', '매장', '가능성', '언급', '한국', '가스', '공사', '대성', '에너지', '석유', '테마주', '급등']"
2673,1,포항 앞바다에서 천연가스 매장 가능성이 발견되면서 관련주들이 상승세를 보이고 있습니다 윤석열 대통령은 포항 영일만 인근 해저에서 최대 년 사용 가능한 천연가스가 있을 수 있다고 언급했습니다 이 소식에 한국가스공사 지에스이 대성에너지 등 관련 회사들의 주가가 크게 올랐습니다 정부는 해당 지역에 대한 심해 시추 계획을 승인했으며 올해 말에 첫 시추 작업에 들어갈 예정입니다 내년 상반기에는 결과가 나올 것으로 예상됩니다,"['포항', '앞바다', '천연가스', '매장', '가능성', '발견', '관련', '상승세', '보이', '윤석열', '대통령', '포항', '영일만', '인근', '해저', '최대', '사용', '천연가스', '언급', '소식', '한국', '가스', '공사', '지에스', '대성', '에너지', '관련', '회사', '주가', '크게', '정부', '해당', '지역', '대한', '심해', '시추', '계획', '승인', '올해', '시추', '작업', '예정', '내년', '상반기', '결과', '예상']"
2674,1,윤석열 대통령이 동해에서 석유 및 가스 매장 가능성을 언급하자 한국가스공사 주가가 급등하였습니다 대통령은 산업통상자원부의 승인 하에 내년 상반기에 진행될 예정인 시추 작업을 발표하며 이 지역에서 최대 억 배럴의 석유와 가스가 발견되었다고 밝혔습니다 이 소식은 한국가스공사에 대한 투자자들의 큰 관심을 불러일으켰습니다 윤 대통령은 지난 월 동해 가스전 주변에 추가 매장지가 있을 가능성을 인지한 후 심층적인 물리적 탐사를 위해 세계 최고의 전문 기관을 선정했다고 언급했습니다 그는 석유 및 가스에 대한 낙관적인 전망과 함께 관련 부서의 승인을 받은 시추 계획을 공개하면서 한국가스공사 주가가 크게 상승했습니다 현재 한국가스공사의 주식은 전 거래일 대비 오른 만 원에 거래되고 있습니다 윤 대통령의 발표 이후 주가는 급격히 올랐으며 투자자들은 석유 및 가스의 잠재적 발견으로 인한 회사의 장기 성장 가능성에 대한 기대를 하고 있습니다,"['윤석열', '대통령', '동해', '석유', '가스', '매장', '가능성', '언급', '한국', '가스', '공사', '주가', '급등', '대통령', '산업', '통상', '자원부', '승인', '내년', '상반기', '진행', '예정', '시추', '작업', '발표', '지역', '최대', '배럴', '석유', '가스', '발견', '소식', '한국', '가스', '공사', '대한', '투자자', '관심', '대통령', '지난', '동해', '가스전', '주변', '추가', '장지', '가능성', '인지', '심층', '물리', '탐사', '위해', '세계', '최고', '전문', '기관', '선정', '언급', '석유', '가스', '대한', '낙관', '전망', '관련', '부서', '승인', '시추', '계획', '공개', '한국', '가스', '공사', '주가', '크게', '상승', '현재', '한국', '가스', '공사', '주식', '거래', '대비', '오른', '거래', '대통령', '발표', '이후', '주가', '투자자', '석유', '가스', '잠재', '발견', '회사', '장기', '성장', '가능성', '대한', '기대']"
2675,1,이데일리 박순엽 기자에 따르면 코스닥 지수가 외국인 매수세로 인해 선을 넘어섰습니다 현재 지수는 로 전 거래일 대비 상승하였습니다 외국인과 기관은 순매수하고 있으며 개인은 순매도 중입니다 금리 하락에 따른 성장주에 대한 투자 심리 회복이 코스닥 강세의 주요 요인입니다 코스닥 시장은 금융 제약 섬유 의류 등 다양한 업종에서 혼조세를 보이고 있습니다 에코프로비엠 에코프로 알테오젠 등의 상위 종목들은 상승세를 나타내고 있으며 엔켐 리노공업 등은 약세를 보입니다 전날 정부의 석유 및 가스 매장 가능성 언급 이후 화성밸브와 대양전기공업을 포함한 관련주들이 오름세를 보였습니다,"['이데일리', '박순', '기자', '코스닥', '지수', '외국인', '매수', '세로', '현재', '지수', '거래', '대비', '상승', '외국인', '기관', '매수', '개인', '매도', '금리', '하락', '장주', '대한', '투자', '심리', '회복', '코스닥', '강세', '주요', '요인', '코스닥', '시장', '금융', '제약', '섬유', '의류', '업종', '조세', '보이', '에코', '프로비', '에코', '프로', '상위', '종목', '상승세', '엔켐', '리노', '공업', '약세', '전날', '정부', '석유', '가스', '매장', '가능성', '언급', '이후', '화성', '밸브', '양전기', '공업', '포함', '관련']"
