realUp,summ_context
1,상황이 심각해져서 단계 격상 준비가 진행 중입니다 이미 중환자 병상이 부족하고 확진자가 급증하고 있습니다 국토교통부가 추가 규제 지역을 오늘 발표할 예정입니다 미국 국제무역위원회 가 메디톡스 측의 손을 들어주어 대웅제약에 개월 동안 보툴리눔 톡신 수입 금지를 명령했습니다 경제계가 중대재해법에 대해 우려하고 있으며 여전히 위태로운 상황이라고 말합니다 은행 대출이 점점 힘들어지고 있는데 카카오뱅크도 올해 말까지 마통 신용대출을 중단할 예정입니다 유럽연합 은 회원국들이 백신을 같은 날에 접종하도록 제안했습니다 금융당국은 추가 완화 여지를 열어둔 채로 년 마지막 통화 정책 회의에서 큰 변화는 없을 것으로 예상됩니다 서울의 수도요금이 년 만에 인상될 예정이며 이달 중 시의회서 통과가 확실시되고 있습니다 오리온이 베트남 시장에서 누적 매출 조원을 돌파하며 현지화 전략의 성공을 입증했습니다
0,요약 에폭시 수지 생산 기술을 개발한 삼화페인트공업이 이 기술 이전으로 인해 주가가 크게 상승하였습니다 삼성페이트 주식은 전일 대비 오른 만 원에 상한가를 기록했습니다 한국생산기술연구원의 연구팀이 도료 제조 전문기업 삼화페인트공업에 해당 기술을 이전하면서 이루어졌습니다 일본 수입 의존도가 높았던 소재를 국산화함으로써 인공지능과 자율주행차 등 고성능 반도체 생산에 활용될 수 있을 것으로 기대됩니다
1,코스피지수는 사상 최고치인 을 기록했습니다 상승 탄력 약화로 인해 강보합세를 보이며 개인은 억원을 순매수 외국인 및 기관은 각각 억원 억원을 순매도하였습니다 최근 원 달러 환율이 오름세를 보이면서 외국인의 자금 유출이 증가하는 것으로 추정됩니다 테슬라 관련 부품주와 전기요금체계 개편 소식으로 인해 일부 업종에서 강세를 보였습니다 코스닥지수는 전날보다 상승하여 년 개월 만에 최고치를 기록했습니다
0,전선이 완도에서 제주까지 이어지는 억원 규모의 해저 케이블 사업을 한국전력공사로부터 수주했다고 발표한 소식에 그룹의 주가가 상승세를 보이고 있습니다 이날 오전 네트웍스는 상한가를 기록했고 전선아시아와 도 각각 상승하였습니다 이 해저 케이블 사업은 국내에서 년 이후 가장 큰 규모로 완도 제주 간 전력 전송을 위해 해저 케이블 설치가 이루어질 예정입니다
0,주요 현장 신속검사 기업인 휴마시스가 셀트리온이 미국 내 도매 유통업체 프라임헬스케어 디스트리뷰터스 에 공급하는 신속진단 항원키트에 협력하고 있어 주가가 상승세입니다 이 키트는 공동 개발된 디아트러스트 코로나 디아트러스트 제품으로 억 원 규모의 계약을 체결했습니다 긴급 사용 승인을 위한 절차가 진행 중이며 승인 시 공급이 이루어질 예정입니다 휴마시스는 현재 전 세계 약 개국에 항원진단키트를 판매하고 있습니다
1,해당 기사는 까뮤이앤씨 라는 회사의 주가가 급등세를 보인 것에 대해 다루고 있습니다 건설의 주주 참여를 통해 전략적 협력 관계를 구축할 것이라는 소식이 호재로 작용한 것으로 분석됩니다 회사는 자사 계열사 태흥씨앤이로부터 억원에 건설 주식 만 주를 취득하기로 결정했습니다 양수 예정일은 월 일이며 이 금액은 지난해말 기준 자기자본의 약 에 해당합니다 까뮤이앤씨는 이번 참여를 통해 국내외 건설 및 관련 시장에서 스마트 건축과 분야에서의 협력을 강화하고 동반 성장을 도모하고자 합니다 또한 투자 수익을 기대하고 있습니다
0,일 코스닥 지수가 개인과 외국인 투자자의 매수로 인해 거래일 연속 상승세를 이어가며 으로 마감하였습니다 이는 년 만의 최고치로 선을 돌파한 것은 년 월 이후 처음입니다 셀트리온헬스케어가 급등하며 코스닥 대장주의 역할을 하였습니다 알체라 등 일부 종목이 상한가를 기록했습니다
0,대신밸런스제 호스팩이 원료의약품 전문 제조사 국전약품과의 합병 기대감으로 주가가 상승세를 보이고 있습니다 두 회사는 내년 말 나파모스타트 서방제형 개발 및 출시를 목표로 하고 있으며 안전성 입증된 약물을 활용하여 코로나 치료제를 개발 중입니다 합병 후 주주 가치 제고에도 힘쓸 예정입니다 대신밸런스제 호스팩은 오는 일 신주를 상장할 계획입니다
0,대웅제약은 니클로사마이드 성분이 함유된 을 코로나 치료제로 개발 중입니다 한국보건산업진흥원으로부터 생산 장비 구축 지원 대상 과제로 예비 선정되었으며 최종 선정은 국가연구개발시설 장비심의위원회 심사를 거쳐 내년 월에 확정될 예정입니다 승인되면 대웅제약은 셀트리온에 이어 국내 두 번째로 코로나 치료제 후보물질의 대량생산에 착수하게 됩니다 니클로사마이드는 바이러스 제거 사이토카인 폭풍 저해 및 호흡곤란 개선 등 다양한 효과가 입증된 올인원 치료제로 바이러스가 변이에 상관없이 제거될 수 있는 것으로 기대됩니다 대웅제약은 과 별도로 카모스타트메실레이트 성분이 함유된 코로나 치료제 후보물질인 호이스타정의 임상 상 결과를 이달 말 공개할 예정입니다
0,한국에서 테슬라 관련 부품 제조업체들의 주가가 상승세입니다 이는 전기차 제조사인 테슬라가 스탠더드앤푸어스 지수에 편입되기 때문이며 명신산업 센트랄모텍 디아이씨가 테슬라의 주요 공급 업체로 주목받고 있습니다 은 미국 증시의 대형 기업 개를 대상으로 하며 지수 편입 시 해당 회사의 주가가 상승하는 경향이 있어 투자자들이 관심을 보입니다
1,코스닥 지수는 변종 코로나 상승 피로감 외국인의 차익 실현 등에 영향을 받아 전 거래일 대비 하락한 으로 마감했습니다 시가총액 상위 종목 대부분이 하락했으며 외국인 및 기관은 순매도하였고 개인은 천 억원 순매수하였습니다 코스닥 지수는 지난 거래일 연속 상승 후 거래일 만에 첫 하락을 기록했습니다
1,주식시장 보고서입니다 코스닥 지수는 외국인 및 기관 투자자의 매도 압력으로 인해 하락세를 보였습니다 셀트리온헬스케어와 같은 대형 종목들이 하락했고 동신건설과 프리시젼바이오 같은 일부 주식이 가격 제한까지 상승했습니다 미국 뉴욕증시는 엇갈린 움직임을 보이며 혼조세를 나타냈습니다
1,오늘 코스피 지수는 전 거래일 대비 하락하여 에 거래를 마쳤습니다 외국인 및 기관 모두 주식을 순매도했으며 기관 중 금융투자사 투신 보험사들이 매도세를 이끌었습니다 개인들은 억 원을 사들였습니다 시가총액 상위 종목 대부분은 하락했고 삼성생명과 삼성물산은 배당 기대감에 따라 상승했습니다 코스피 거래량은 억 만 주이며 거래대금은 조 억원을 기록하였습니다
1,해당 기사는 세방전지 라는 회사의 주식 가격이 자회사인 세방리튬배터리의 전기차 배터리팩 공장 설립 계획 발표로 인해 급등했다고 보도하고 있습니다 세방리튬배터리는 연축 전지 시장에서 국내 위를 차지하는 업체입니다 이 소식에 따라 해당 기업의 주가가 크게 상승하여 최고 까지 올랐고 현재 장중 상한가를 기록 중입니다 투자자들은 전기차 관련주의 성장 잠재력에 주목하고 있습니다
1,애플의 자율주행 전기차 개발 소식에 따라 관련주가 급등하고 있습니다 인포뱅크와 대성엘텍이 이틀 연속 상한가를 기록했고 모트렉스 역시 대 상승세를 보였습니다 인포뱅크는 카플레이 및 안드로이드 솔루션 기술 개발에 성공했으며 대성엘텍은 자율주행차 사고 데이터 저장장치 기술 개발을 진행 중이고 모트렉스는 애플과 구글의 인포테인먼트 플랫폼 기술을 인증받았습니다
1,전자는 전기차 파워트레인 동력 전달장치 분야 합작 법인을 캐나다 자동차 부품업체 마그나 인터내셔널과 설립한다고 발표하였습니다 전자가 물적 분할을 통해 그린 사업 일부를 대상으로 하여 설계 및 생산 전문지식을 보유한 마그나가 지분을 인수하는 방식입니다 전기차 파워트레인 분야 합작 법인은 엘지 마그나 이파워트레인 으로 명명되며 내년 월 출범 예정입니다 이 협력은 전자가 자동차 부품 사업에서 경쟁력을 강화하려는 의지를 보여주며 사업본부 내 그린 사업 오스트리아 프리미엄 헤드램프 기업 인수 그리고 합작 법인 설립으로 총 세 축의 자동차 부품을 확보할 계획입니다 시장 조사 기관 마킷에 따르면 올해 만 대 규모인 친환경 자동차 시장은 년까지 만 대로 급격히 성장할 것으로 전망됩니다
1,전자가 전기차 부품 조인트벤처 설립 계획을 발표함에 따라 관련 부품사의 주가가 상승 중입니다 특히 화학 납품업체인 삼아알미늄 스틸 해성디에스 삼화콘덴서 등이 수혜주로 주목받고 있습니다 이 회사들은 전기차 배터리와 차량용 부품 공급과 관련이 있어 의 전기차 사업 확장에 따른 혜택이 기대됩니다
0,인베스트먼트가 태화기업의 전기차 모터 및 자동차 사업 부문을 인수하기 위해 계열사 타마스와 지분을 억 원에 매입합니다 이로써 인베스트먼트는 해당 사업을 확장하고 전자 삼성전자 등 대기업에 모터를 공급하며 현대모비스 전자와 같은 글로벌 자동차 부품 기업을 통해 완성차업체에 모터 코어를 납품하는 태화기업의 전기차 및 자동차 사업 부문을 강화하게 됩니다
0,요약하자면 코스피 지수가 사상 최고치를 경신하며 거래일 연속 상승세를 보였습니다 기관이 억원 규모의 주식을 매수하면서 시장을 이끌었고 개인투자자들은 대주주 양도세 요건을 피하기 위해 억원을 순매도했습니다 삼성전자가 전 거래일에 이어 상승하며 지수 상승을 주도했으며 나머지 상위 종목들은 대부분 하락세를 보였습니다 금비와 삼성제약 등 일부 종목이 큰 폭으로 올랐고 코스피 시장은 조 억원의 거래대금을 기록했습니다
0,이데일리 박정수 기자에 따르면 코스닥지수는 외국인 및 기관의 동반 매수에도 불구하고 개인이 대량으로 물량을 내놓으면서 하락하였습니다 코스닥지수는 으로 전 거래일 대비 포인트 내렸습니다 외국인과 기관은 각각 억 원과 억 원을 매수한 반면 개인은 억 원을 매도하였습니다 시가총액 상위 종목 중 씨젠이 이상 하락하였고 셀트리온헬스케어는 대 하락세를 보였습니다 머티리얼즈와 셀트리온제약은 각각 이상 상승하였습니다 스튜디오드래곤과 에이스토리는 스위트홈 이라는 넷플릭스 오리지널 시리즈의 흥행에 힘입어 주 신고가를 기록했습니다
